2025-06-29 17:23:30.183 [main] INFO  com.library.config.LibraryConfig - Logging enabled: true
2025-06-29 17:23:30.183 [main] INFO  com.library.config.LibraryConfig - Caching enabled: false
2025-06-29 17:23:30.237 [main] INFO  c.library.repository.BookRepository - BookRepository initialized with default constructor
2025-06-29 17:23:30.239 [main] INFO  c.library.repository.BookRepository - Repository name set to: Advanced Library Database Repository
2025-06-29 17:23:30.239 [main] INFO  c.library.repository.BookRepository - Repository capacity set to: 1000
2025-06-29 17:23:30.239 [main] INFO  c.library.repository.BookRepository - Connection timeout set to: 30 seconds
2025-06-29 17:23:30.242 [main] INFO  c.library.repository.BookRepository - BookRepository initialized with constructor injection - Name: Constructor-Based Repository, Capacity: 500, Timeout: 60
2025-06-29 17:23:30.242 [main] INFO  com.library.service.BookService - BookService initialized with default constructor
2025-06-29 17:23:30.244 [main] INFO  com.library.service.BookService - BookRepository injected into BookService via setter
2025-06-29 17:23:30.244 [main] INFO  com.library.service.BookService - Service name set to: Enhanced Library Book Management Service
2025-06-29 17:23:30.244 [main] INFO  com.library.service.BookService - Max books per user set to: 5
2025-06-29 17:23:30.245 [main] INFO  com.library.service.BookService - Loan period set to: 14 days
2025-06-29 17:23:30.247 [main] INFO  com.library.service.BookService - BookService initialized with constructor injection - Service: Constructor-Based Book Service, Max Books: 3, Loan Period: 21 days
2025-06-29 17:23:30.248 [main] INFO  com.library.service.LibraryManager - LibraryManager initialized
2025-06-29 17:23:30.249 [main] INFO  com.library.service.LibraryManager - BookService injected into LibraryManager
2025-06-29 17:23:30.250 [main] INFO  com.library.service.LibraryManager - BookRepository injected into LibraryManager
2025-06-29 17:23:30.250 [main] INFO  com.library.service.LibraryManager - Manager name set to: Chief Library Manager
2025-06-29 17:23:30.250 [main] INFO  com.library.service.LibraryManager - Operating hours set to: 8:00 AM - 6:00 PM
2025-06-29 17:23:30.250 [main] INFO  com.library.config.LibraryConfig - LibraryConfig initialized
